estado,anio,periodo,fecha,metric,indicador,fuente,valor
Guanajuato,2021,T1,2021-03-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,111.952546800174
Guanajuato,2021,T2,2021-06-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,116.148236830649
Guanajuato,2021,T3,2021-09-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,117.148454505877
Guanajuato,2021,T4,2021-12-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,123.291249455812
Guanajuato,2021,6 Meses,2021-06-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,114.050936003483
Guanajuato,2021,9 Meses,2021-09-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,115.082716586852
Guanajuato,2021,Anual,2021-12-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,117.135393992164
Guanajuato,2022,T1,2022-03-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,127.540269917283
Guanajuato,2022,T2,2022-06-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,128.597083151937
Guanajuato,2022,T3,2022-09-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,132.378101872007
Guanajuato,2022,T4,2022-12-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,131.460600783631
Guanajuato,2022,6 Meses,2022-06-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,128.069220722682
Guanajuato,2022,9 Meses,2022-09-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,129.504788855028
Guanajuato,2022,Anual,2022-12-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,129.994558119286
Guanajuato,2023,T1,2023-03-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,131.077492381367
Guanajuato,2023,T2,2023-06-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,131.436656508489
Guanajuato,2023,T3,2023-09-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,130.932738354375
Guanajuato,2023,T4,2023-12-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,132.589246843709
Guanajuato,2023,6 Meses,2023-06-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,131.257074444928
Guanajuato,2023,9 Meses,2023-09-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,131.149325206791
Guanajuato,2023,Anual,2023-12-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,131.509577710057
Guanajuato,2024,T1,2024-03-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,127.950587723117
Guanajuato,2024,T2,2024-06-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,134.651719634306
Guanajuato,2024,T3,2024-09-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,133.996517196343
Guanajuato,2024,T4,2024-12-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,139.586417065738
Guanajuato,2024,6 Meses,2024-06-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,131.301697866783
Guanajuato,2024,9 Meses,2024-09-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,132.199608184589
Guanajuato,2024,Anual,2024-12-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,134.046582498912
Guanajuato,2025,T1P,2025-03-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,131.208097518502
Guanajuato,2025,T2,2025-06-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0
Guanajuato,2025,T3,2025-09-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0
Guanajuato,2025,T4,2025-12-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0
Guanajuato,2025,6 Meses,2025-06-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0
Guanajuato,2025,9 Meses,2025-09-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0
Guanajuato,2025,Anual,2025-12-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,0.0
Guerrero,2005,T1,2005-03-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,88.6350673911086
Guerrero,2005,T2,2005-06-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,91.9686008465164
Guerrero,2005,T3,2005-09-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,91.5318344189956
Guerrero,2005,T4,2005-12-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,92.4984240386636
Guerrero,2005,6 Meses,2005-06-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,90.3025845765917
Guerrero,2005,9 Meses,2005-09-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,90.7123345240597
Guerrero,2005,Anual,2005-12-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,91.1581064449314
Guerrero,2006,T1,2006-03-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,92.747576021373
Guerrero,2006,T2,2006-06-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,92.3033050160598
Guerrero,2006,T3,2006-09-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,93.8012187434335
Guerrero,2006,T4,2006-12-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,96.0465884189356
Guerrero,2006,6 Meses,2006-06-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,92.5254405187164
Guerrero,2006,9 Meses,2006-09-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,92.9501996217693
Guerrero,2006,Anual,2006-12-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,93.7246720499505
Guerrero,2007,T1,2007-03-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,97.094227478762
Guerrero,2007,T2,2007-06-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,100.669408339087
Guerrero,2007,T3,2007-09-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,104.01795095008
Guerrero,2007,T4,2007-12-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,103.486626842374
Guerrero,2007,6 Meses,2007-06-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,98.8818179089244
Guerrero,2007,9 Meses,2007-09-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,100.594362561162
Guerrero,2007,Anual,2007-12-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,101.317803860355
Guerrero,2008,T1,2008-03-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,105.898598144868
Guerrero,2008,T2,2008-06-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,108.088433944706
Guerrero,2008,T3,2008-09-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,108.086933029148
Guerrero,2008,T4,2008-12-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,104.633326329061
Guerrero,2008,6 Meses,2008-06-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,106.994266502567
Guerrero,2008,9 Meses,2008-09-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,107.357488067721
Guerrero,2008,Anual,2008-12-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,106.677573319725
Guerrero,2009,T1,2009-03-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,97.4529462972413
Guerrero,2009,T2,2009-06-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,98.9853810824603
Guerrero,2009,T3,2009-09-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,106.611533035151
Guerrero,2009,T4,2009-12-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,108.118452255876
Guerrero,2009,6 Meses,2009-06-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,98.21991414763
Guerrero,2009,9 Meses,2009-09-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,101.016119833098
Guerrero,2009,Anual,2009-12-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,102.791702938793
Guerrero,2010,T1,2010-03-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,97.5249902440489
Guerrero,2010,T2,2010-06-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,98.6942034641131
Guerrero,2010,T3,2010-09-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,100.828505388287
Guerrero,2010,T4,2010-12-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,108.895926515174
Guerrero,2010,6 Meses,2010-06-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,98.1103473118602
Guerrero,2010,9 Meses,2010-09-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,99.0153993936301
Guerrero,2010,Anual,2010-12-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,101.485906402906
Guerrero,2011,T1,2011-03-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,108.699306577012
Guerrero,2011,T2,2011-06-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,107.852790202023
Guerrero,2011,T3,2011-09-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,102.788701107676
Guerrero,2011,T4,2011-12-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,98.3324828145169
Guerrero,2011,6 Meses,2011-06-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,108.276048389518
Guerrero,2011,9 Meses,2011-09-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,106.446432323717
Guerrero,2011,Anual,2011-12-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,104.418695404197
Guerrero,2012,T1,2012-03-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,97.1677723411281
Guerrero,2012,T2,2012-06-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,92.7025485546183
Guerrero,2012,T3,2012-09-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,96.0345810944676
Guerrero,2012,T4,2012-12-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,93.7877105034071
Guerrero,2012,6 Meses,2012-06-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,94.9359109056524
Guerrero,2012,9 Meses,2012-09-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,95.3021343019242
Guerrero,2012,Anual,2012-12-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,94.9239035811845
Guerrero,2013,T1,2013-03-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,99.0229039714226
Guerrero,2013,T2,2013-06-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,105.634437006574
Guerrero,2013,T3,2013-09-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,104.049470176808
Guerrero,2013,T4,2013-12-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,104.907993876265
Guerrero,2013,6 Meses,2013-06-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,102.329420946778
Guerrero,2013,9 Meses,2013-09-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,102.902770690121
Guerrero,2013,Anual,2013-12-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,103.404076486657
Guerrero,2014,T1,2014-03-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,104.014949118963
Guerrero,2014,T2,2014-06-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,105.185663254585
Guerrero,2014,T3,2014-09-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,101.496412811815
Guerrero,2014,T4,2014-12-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,103.159427250623
Guerrero,2014,6 Meses,2014-06-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,104.600306186774
Guerrero,2014,9 Meses,2014-09-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,103.566175366974
Guerrero,2014,Anual,2014-12-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,103.464113108996
Guerrero,2015,T1,2015-03-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,109.116561102272
Guerrero,2015,T2,2015-06-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,113.818929547024
Guerrero,2015,T3,2015-09-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,113.787410320295
Guerrero,2015,T4,2015-12-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,119.427850989103
Guerrero,2015,6 Meses,2015-06-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,111.468495782427
Guerrero,2015,9 Meses,2015-09-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,112.24146729505
Guerrero,2015,Anual,2015-12-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,114.038063218563
Guerrero,2016,T1,2016-03-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,117.13445201573
Guerrero,2016,T2,2016-06-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,114.985140935971
Guerrero,2016,T3,2016-09-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,106.755620928767
Guerrero,2016,T4,2016-12-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,110.899648785759
Guerrero,2016,6 Meses,2016-06-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,116.05979647585
Guerrero,2016,9 Meses,2016-09-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,112.958904932009
Guerrero,2016,Anual,2016-12-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,112.444090895446
Guerrero,2017,T1,2017-03-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,105.155644943415
Guerrero,2017,T2,2017-06-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,101.642001620989
Guerrero,2017,T3,2017-09-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,97.8236724401885
Guerrero,2017,T4,2017-12-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,105.701978206706
Guerrero,2017,6 Meses,2017-06-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,103.399573739981
Guerrero,2017,9 Meses,2017-09-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,101.539939363011
Guerrero,2017,Anual,2017-12-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,102.581574760604
Guerrero,2018,T1,2018-03-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,103.042355837061
Guerrero,2018,T2,2018-06-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,97.4769609461772
Guerrero,2018,T3,2018-09-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,94.8098339987392
Guerrero,2018,T4,2018-12-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,104.672350133581
Guerrero,2018,6 Meses,2018-06-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,100.259658391619
Guerrero,2018,9 Meses,2018-09-30,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,98.4435505658452
Guerrero,2018,Anual,2018-12-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,100.0
Guerrero,2019,T1,2019-03-31,Índice de volumen físico base 2018=100,puestos_trabajo_comercio_informal,MEITEF_144.xlsx,116.753219463873
